,register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y,DN
668,﻿92086009152,Funicular de Montjuïc-TMB,,,1988-02-26T00:00:00+01:00,2023-02-20T09:40:33.508265+01:00,,,198804,Av Paral.lel,59.0,,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,True,,73395.0,100003.0,Informació d'interès,Web,http://www.tmb.cat/ca/detall-linia-metro/-/linia/FM,True,,430619.62763082015,4580696.375438588,41.37479599283319,2.1703264205028834,2.0
669,﻿92086011860,Escultura Fray Pedro Ponce de León,,,1985-03-28T00:00:00+01:00,2021-09-09T02:13:47.501766+02:00,,,305100,Pg Sant Joan,210.0,,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8037,BARCELONA,True,,305682.0,68.0,Variables,Escultor,Josep Miret Llopart,False,,430039.3995886436,4583989.244189697,41.40440352665176,2.163008249478441,1.0
670,﻿92086011869,Obelisc del Cinc d'Oros,,,1985-03-29T00:00:00+01:00,2021-09-09T02:13:47.389410+02:00,,,359404,Pl Joan Carles I,9999.0,,7,la Dreta de l'Eixample,2,Eixample,8008,BARCELONA,True,,,,,,,,,429738.6826922397,4583116.547639294,41.396517237885504,2.159512198746821,3.0
671,﻿99400243388,Museu del Modernisme de Barcelona,,,2010-03-17T09:00:58+01:00,2022-11-04T15:26:13.398878+01:00,,,32700,C Balmes,48.0,,7,la Dreta de l'Eixample,2,Eixample,8007,BARCELONA,True,,54230.0,100002.0,Informació d'interès,E-mail,mmcat@mmcat.cat,True,,430055.7567873723,4582268.565978099,41.38890739636273,2.163402681362388,3.0
672,﻿157123029,Parc de la Maquinista per les treballadores i els treballadors de la Maquinista,,,2000-06-05T00:00:00+02:00,2023-01-24T19:17:46.071397+01:00,,,701292,Passeig de l'Havana,2.0,4.0,59,el Bon Pastor,9,Sant Andreu,8030,Barcelona,True,,64248.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cPdlMdSA,True,,432838.43,4587508.957,41.43634320300456,2.196101084364239,1.0
673,﻿99400477244,Can Tusquets,,,2017-02-06T12:04:04+01:00,2022-09-17T08:50:26.722197+02:00,,,320205,Av Santuari St Josep Muntanya,1.0,,30,la Salut,6,Gràcia,8024,BARCELONA,True,,,,,,,,,429309.31553899625,4584666.558433211,41.41043997027809,2.154195493067497,1.0
674,﻿99400477252,Casa Agustí Trulla,,,2017-02-06T12:26:29+01:00,2022-09-17T08:50:25.218534+02:00,,,40005,C Berga,22.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,,,,,,,,429198.4098426401,4583590.087907609,41.40073485164731,2.152994586062526,2.0
675,﻿99400477262,Casa Castellet,,,2017-02-06T12:53:20+01:00,2022-09-17T08:50:27.402970+02:00,,,341908,C Torrijos,26.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,,,,,,,,429713.0807854269,4583861.555367323,41.40322501663375,2.1591194797287576,2.0
676,﻿99400477267,Casa Concepció i Casa Comelles,,,2017-02-06T13:21:22+01:00,2022-09-17T08:50:27.655811+02:00,,,27302,C Astúries,26.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,,,,,,,,429302.6217716938,4583868.237216602,41.40324920807498,2.1542086675874965,1.0
677,﻿99400477268,Casa Cortina,,,2017-02-06T13:25:54+01:00,2022-09-17T08:50:31.900669+02:00,,,279600,Av República Argentina,82.0,,28,Vallcarca i els Penitents,6,Gràcia,8023,BARCELONA,True,,,,,,,,,428629.3481470541,4584649.034461283,41.41022204823076,2.1460627049444705,1.0
678,﻿99400477273,Casa Enric Cera,,,2017-02-06T13:40:25+01:00,2022-09-17T08:50:37.933493+02:00,,,236700,C Or,38.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,356914.0,50.0,Variables,Arquitecte(s),Enric Sagnier Villavecchia,False,,429569.0271509501,4584023.93475376,41.40467490062874,2.1573773724992016,1.0
679,﻿99400477320,Casa Girona i Cuyàs,,,2017-02-07T09:24:15+01:00,2021-09-09T02:16:01.516325+02:00,,,206403,C Gran de Gràcia,6.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,,,,,,,,429580.5591893716,4583304.89476915,41.39819978132556,2.1575989671703684,3.0
680,﻿92086038562,Parc Metropolità Collserola,,,1992-03-03T00:00:00+01:00,2022-11-23T12:39:23.897983+01:00,,,160007,Ctra Església,92.0,,22,"Vallvidrera, el Tibidabo i les Planes",5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,43482.0,100002.0,Informació d'interès,E-mail,ci@parccollserola.net,True,,424757.44847770885,4585883.362589489,41.42098586112135,2.099587929673552,1.0
681,﻿92318092327,Estació de França,,,1992-11-13T00:00:00+01:00,2023-02-15T13:37:21.267916+01:00,,,198203,Avinguda del Marquès de l'Argentera,6.0,,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,Barcelona,True,,77405.0,100003.0,Informació d'interès,Web,http://www.rodaliesdecatalunya.cat,True,,432039.925617344,4581694.310986529,41.38390532899724,2.1871972542686304,1.0
682,﻿99400354571,Jardins Plaça de Can Fabra,,,2014-10-01T16:38:21+02:00,2022-11-23T12:39:06.378661+01:00,,,322007,Carrer del Segre,24.0,24.0,60,Sant Andreu,9,Sant Andreu,8030,Barcelona,True,,94782.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cJdlpdCF,True,,432472.51666145,4587355.00398294,41.43492591429399,2.191738858342075,1.0
683,﻿94354123927,Museu d'Art Contemporani de Barcelona,,,1994-12-20T00:00:00+01:00,2023-06-09T11:06:31.913591+02:00,,,16601,Plaça dels Àngels,1.0,,1,el Raval,1,Ciutat Vella,8001,Barcelona,True,,44955.0,100002.0,Informació d'interès,E-mail,comunicacio@macba.cat,True,,430421.3493661358,4581628.85329612,41.383177415641065,2.16784852899158,2.0
684,﻿99400442622,Associació d'Emprenedors del Clot-Eix Clot,,,2016-04-18T11:52:44+02:00,2022-03-14T13:01:49.681194+01:00,,,297001,Carrer de Sant Antoni Maria Claret,358.0,358.0,64,el Camp de l'Arpa del Clot,10,Sant Martí,8041,Barcelona,True,,58511.0,100002.0,Informació d'interès,E-mail,info@eixclot.cat,True,,431597.09541575,4585310.611427071,41.41643869811126,2.181492927401364,1.0
685,﻿98097151404,L'Auditori de Barcelona,,,1998-04-07T00:00:00+02:00,2023-02-16T11:25:33.664421+01:00,,,178308,Carrer de Lepant,150.0,,5,el Fort Pienc,2,Eixample,8013,Barcelona,True,,46526.0,100002.0,Informació d'interès,E-mail,info@auditori.cat,True,,431885.0337887164,4583346.43383598,41.398772424934776,2.185159128100962,1.0
686,﻿92086000762,Ateneu Barcelonès,,,1987-05-19T00:00:00+02:00,2023-05-05T13:45:23.188619+02:00,,,61402,Carrer de la Canuda,6.0,,2,el Barri Gòtic,1,Ciutat Vella,8002,Barcelona,True,,39997.0,100002.0,Informació d'interès,E-mail,info@ateneubcn.org,True,,430742.0172149423,4581792.633763604,41.38468020491708,2.171664567764501,5.0
687,﻿98225175911,Jardins de Vil·la Cecília,,,1998-08-13T00:00:00+02:00,2022-11-23T12:39:19.521025+01:00,,,312808,Santa Amèlia,1.0,,23,Sarrià,5,Sarrià-Sant Gervasi,8034,BARCELONA,True,,80137.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cJdlVC,True,,426596.6492845677,4582840.415665561,41.39374957203113,2.121963830470535,1.0
688,﻿75990079999,Club Esportiu Europa,,,1996-09-18T00:00:00+02:00,2023-02-13T17:59:52.685083+01:00,,,321605,Carrer de Pau Alsina,138.0,140.0,30,la Salut,6,Gràcia,8024,Barcelona,True,,35653.0,100002.0,Informació d'interès,E-mail,info@ceeuropa.com,True,,429831.23407454,4584839.53213791,41.4120436129141,2.1604194727546537,1.0
689,﻿75990089577,Teatre Lliure,,,1996-09-18T00:00:00+02:00,2023-02-28T13:37:19.865257+01:00,,,700685,Pl Margarida Xirgu,1.0,,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,True,,35681.0,100002.0,Informació d'interès,E-mail,teatrelliure@teatrelliure.com,True,,429538.3452393957,4580249.751575231,41.37067944906853,2.1574493260272294,1.0
690,﻿99400391162,Casa Almirall,,,2015-07-08T17:02:33+02:00,2021-09-09T02:15:30.763963+02:00,,,167709,C Joaquín Costa,33.0,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,True,,,,,,,,,430260.0329522443,4581542.89110183,41.38238921399351,2.165929295607357,2.0
691,﻿99400391186,Plaça de les Dones del 36,,,2015-07-09T10:00:19+02:00,2021-09-09T02:15:35.963238+02:00,,,701566,Pl Dones del 36,1.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,,,,,,,,429257.72417761217,4584012.2368028695,41.40454220831473,2.153654759838709,1.0
692,﻿75990206598,Antiga Fàbrica Estrella Damm,,,1996-09-18T00:00:00+02:00,2023-02-28T13:34:05.954931+01:00,,,289105,Carrer del Rosselló,515.0,,6,la Sagrada Família,2,Eixample,8025,Barcelona,True,,68764.0,100003.0,Informació d'interès,Web,http://www.damm.es,True,,431312.5701154573,4584501.630454083,41.40912820969591,2.178180484218155,2.0
693,﻿99400390934,Cases Francesc Farreras,,,2015-07-07T11:29:39+02:00,2022-09-17T08:22:05.441604+02:00,,,169409,G.V. Corts Catalanes,536.0,,10,Sant Antoni,2,Eixample,8011,BARCELONA,True,,353210.0,50.0,Variables,Arquitecte(s),Antoni Millàs i Figuerola,False,,429726.95612992864,4581566.451761502,41.382555032109934,2.159551767559708,3.0
694,﻿99400390955,Casa Pomar,,,2015-07-07T11:59:10+02:00,2022-09-17T08:22:07.194363+02:00,,,145003,C Girona,86.0,,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,True,,353217.0,50.0,Variables,Arquitecte(s),Joan Rubió i Bellvé,False,,430638.021974878,4583010.437860072,41.39563961765684,2.170281440902392,3.0
695,﻿99400390966,Casa Queraltó,,,2015-07-07T12:21:00+02:00,2021-09-09T02:15:10.859055+02:00,,,74506,Rbla Catalunya,88.0,,7,la Dreta de l'Eixample,2,Eixample,8008,BARCELONA,True,,,,,,,,,429864.4845501179,4582731.06742596,41.39305633370552,2.161061569869412,3.0
696,﻿99400390969,Casa Jaume Forn,,,2015-07-07T12:35:51+02:00,2022-09-17T08:22:09.471198+02:00,,,350308,C València,285.0,,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,True,,353224.0,50.0,Variables,Arquitecte(s),Jeroni F. Granell i Manresa,False,,430325.7640167719,4582974.415147289,41.395288179555614,2.166550686689944,2.0
697,﻿99400390982,Casa Santurce,,,2015-07-07T13:15:14+02:00,2022-09-17T08:22:10.606858+02:00,,,350308,C València,293.0,,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,True,,353226.0,50.0,Variables,Arquitecte(s),Miquel Madorell i Rius,False,,430360.7856693103,4583008.856818518,41.39560141763696,2.166965615442641,2.0
698,﻿99400390984,Casa Granell *Balmes,,,2015-07-07T13:19:20+02:00,2022-09-17T08:22:15.118064+02:00,,,32700,C Balmes,65.0,,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8007,BARCELONA,True,,353227.0,50.0,Variables,Arquitecte(s),Gerónimo F. Granell i Barrera,False,,429888.7983811265,4582408.055582482,41.39014919657067,2.1613897653246257,3.0
699,﻿99400390989,Casa Vallet i Xiró,,,2015-07-07T13:28:12+02:00,2022-09-17T08:22:15.105786+02:00,,,191204,C Mallorca,302.0,,7,la Dreta de l'Eixample,2,Eixample,8037,BARCELONA,True,,353232.0,50.0,Variables,Arquitecte(s),Josep M. Barenys i Gambús,False,,430357.4706696143,4583163.04931368,41.39698989040617,2.166908231079334,3.0
700,﻿99400343700,Antiga Fàbrica Can Batlló,,,2014-05-27T12:44:26+02:00,2022-09-17T08:02:18.745861+02:00,,,169409,G.V. Corts Catalanes,155.0,,16,la Bordeta,3,Sants-Montjuïc,8014,BARCELONA,True,,56504.0,100002.0,Informació d'interès,E-mail,activitats@canbatllo.org,True,,427816.726069783,4579848.187132821,41.36691014694684,2.136912948804239,1.0
701,﻿1156115521,Hort Urbà Masia Can Soler,,,2001-06-05T00:00:00+02:00,2022-09-23T12:49:01.767216+02:00,,,148409,Ctra Sant Cugat,114.0,,39,Sant Genís dels Agudells,7,Horta-Guinardó,8035,BARCELONA,True,,65140.0,100003.0,Informació d'interès,Web,http://www.barcelona.cat/hortsurbans,True,,427362.0460985986,4586305.61304356,41.42502856858588,2.130702385728167,1.0
702,﻿99400391024,El carrer de Canet,,,2015-07-07T14:56:10+02:00,2021-09-09T02:15:15.270128+02:00,,,59604,C Canet,36.0,,23,Sarrià,5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,,,,,,,,426725.97290841513,4583388.67034549,41.39869925444347,2.1234442569006,1.0
703,﻿99400391048,Dipòsit del Rei Martí,,,2015-07-08T08:53:52+02:00,2021-09-09T02:15:14.598004+02:00,,,38105,C Bellesguard,14.0,,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,BARCELONA,True,,,,,,,,,427048.6785289907,4584513.799442648,41.40886213744492,2.1271686577385576,1.0
704,﻿99400391130,El barri de la Clota,,,2015-07-08T13:55:31+02:00,2021-09-09T02:15:29.366888+02:00,,,63102,C Capcir,2.0,,42,la Clota,7,Horta-Guinardó,8035,BARCELONA,True,,,,,,,,,429058.69759342034,4586468.748813802,41.42664948190676,2.150985823958698,1.0
705,﻿249121118,Biblioteca Vapor Vell,,,2000-09-05T00:00:00+02:00,2023-06-12T09:32:10.619194+02:00,,,700952,Passatge del Vapor Vell,1.0,,18,Sants,3,Sants-Montjuïc,8028,Barcelona,True,,33481.0,100002.0,Informació d'interès,E-mail,b.barcelona.vv@diba.cat,True,,427647.0804802961,4580962.220220291,41.37692859666653,2.134751788846474,1.0
706,﻿99077121755,Castell de Montjuïc,,,1999-03-18T00:00:00+01:00,2023-05-04T12:30:53.402220+02:00,,,218504,Carretera de Montjuïc,66.0,,11,el Poble-sec,3,Sants-Montjuïc,8038,Barcelona,True,,47046.0,100002.0,Informació d'interès,E-mail,castell@bcn.cat,True,,430340.8185791432,4579551.928555504,41.36446421195711,2.1671241451784176,1.0
707,﻿99400036180,Jardins de Joan Brossa,,,2003-03-21T11:14:53+01:00,2023-06-12T09:50:39.536282+02:00,,,97705,Plaça de Dante,9999.0,9999.0,11,el Poble-sec,3,Sants-Montjuïc,8038,Barcelona,True,,81684.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cEjdJB,True,,430168.733,4580020.648,41.36867092135471,2.165012850406953,1.0
708,﻿98223130028,Parc de les Cascades,,,1998-08-11T00:00:00+02:00,2022-11-23T12:39:19.811535+01:00,,,700654,Avinguda del Litoral,12.0,14.0,3,la Barceloneta,1,Ciutat Vella,8005,Barcelona,True,,80057.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cPdlC2,True,,432702.73035929,4581955.39997952,41.38631260802294,2.195094646620497,1.0
709,﻿99329085212,Jardins Laribal,,,1999-11-25T00:00:00+01:00,2023-06-12T09:50:02.430837+02:00,,,316809,Pg Santa Madrona,2.0,,11,el Poble-sec,3,Sants-Montjuïc,8038,BARCELONA,True,,81276.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cEjdL,True,,429622.02648506215,4579965.193371069,41.36812384413011,2.158482875531215,1.0
710,﻿99400090058,Museu de Ciències Naturals de Barcelona,,,2004-06-10T12:18:43+02:00,2023-06-13T10:06:19.453231+02:00,,,701610,Plaça de Leonardo da Vinci,4.0,,70,el Besòs i el Maresme,10,Sant Martí,8019,Barcelona,True,,49680.0,100002.0,Informació d'interès,E-mail,museuciencies@bcn.cat,True,,434851.28671265487,4584655.793650954,41.41081133082032,2.220499449653222,1.0
711,﻿75990110438,Antiga Seu Editorial Gustavo Gili,,,1998-12-27T00:00:00+01:00,2023-05-04T12:13:24.554258+02:00,,,289105,Rosselló,87.0,,9,la Nova Esquerra de l'Eixample,2,Eixample,8029,BARCELONA,True,,260056.0,2.0,Variables,Expedient hisenda,8401016451204,False,,428728.6217500957,4581970.525609184,41.38610655947061,2.147565662886036,1.0
712,﻿99400030841,Fundació Barcelona Media - Centre d'Innovació,,,2002-12-21T10:39:26+01:00,2023-02-28T13:24:35.884421+01:00,,,144601,Av Diagonal,177.0,,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8018,BARCELONA,True,,48148.0,100002.0,Informació d'interès,E-mail,innovacio@barcelonamedia.org,True,,432602.2816950243,4583967.32792386,41.404425080209855,2.1936694239353693,1.0
713,﻿92086009778,Mercat Horta,,,1985-01-17T00:00:00+01:00,2023-06-15T11:07:54.427118+02:00,,,329505,Carrer del Tajo,75.0,,43,Horta,7,Horta-Guinardó,8032,Barcelona,True,,40606.0,100002.0,Informació d'interès,E-mail,info@mercathorta.com,True,,429782.4385003537,4586792.0708142,41.42962510164449,2.1596089875560494,1.0
714,﻿99400695137,Mercat Núria,,,2022-07-12T14:09:27.020724+02:00,2023-06-15T11:06:53.852628+02:00,,,275600,Avinguda dels Rasos de Peguera,186.0,186.0,55,Ciutat Meridiana,8,Nou Barris,8033,Barcelona,True,,460374.0,100003.0,Informació d'interès,Web,https://ajuntament.barcelona.cat/mercats/ca/content/mercat-de-nuria-0,False,,430903.145,4590148.469,41.45995202920537,2.1726367468768304,1.0
715,﻿99400477422,La plaça del Raspall,,,2017-02-08T09:30:21+01:00,2021-09-09T02:16:13.443863+02:00,,,316106,Pl Raspall,,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,,,,,,,,429843.2465653323,4583648.143475757,41.401314262013386,2.160701296482157,2.0
716,﻿99400477455,La Plaça del Setge de 1714,,,2017-02-08T11:26:29+01:00,2021-09-09T02:16:17.906272+02:00,,,700920,Pl Setge de 1714,,,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,True,,,,,,,,,429842.49619961344,4580641.187816944,41.3742315617575,2.161040561834341,2.0
717,﻿99400477461,Torre de Sant Jordi,,,2017-02-08T11:57:50+01:00,2022-09-17T08:51:38.717430+02:00,,,299801,C Sant Eudald,11.0,,29,el Coll,6,Gràcia,8023,BARCELONA,True,,356948.0,50.0,Variables,Arquitecte(s),Salvador Vilarí i Pupurull,False,,428589.5544476594,4585053.959504994,41.413865507094485,2.145538840084051,1.0
718,﻿99400477466,Villa Conchita o Casa dels Metges,,,2017-02-08T12:15:04+01:00,2022-09-17T08:51:39.080577+02:00,,,230000,Pg Mare de Déu del Coll,81.0,,29,el Coll,6,Gràcia,8023,BARCELONA,True,,,,,,,,,428841.557875329,4585645.232794255,41.419213214937365,2.148484310850028,1.0
719,﻿99400477479,Carrer Sant Gervasi de Cassoles,,,2017-02-08T13:45:16+01:00,2021-09-09T02:16:22.426339+02:00,,,302203,C Sant Gervasi de Cassoles,1.0,,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,BARCELONA,True,,,,,,,,,428075.1856717365,4583983.414834525,41.40417769240352,2.139512069189189,1.0
720,﻿99400390347,El Passeig de les Aigües,,,2015-06-30T17:31:07+02:00,2021-09-09T02:15:01.830010+02:00,,,3508,Ctra Aigües,211.0,,22,"Vallvidrera, el Tibidabo i les Planes",5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,,,,,,,,426373.6019554427,4585111.009473737,41.4141793736998,2.119019897033429,1.0
721,﻿99400387295,L'avinguda del Tibidabo,,,2015-05-25T14:19:35+02:00,2022-04-26T11:35:41.566288+02:00,,,101008,Av Tibidabo,4.0,,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,BARCELONA,True,,,,,,,,,427874.0744737985,4584691.238889567,41.41053474585558,2.1370219362887046,1.0
722,﻿99400387306,El Passeig de Gràcia,,,2015-05-25T15:30:49+02:00,2022-09-21T13:18:57.205730+02:00,,,148307,Pg Gràcia,80.0,,7,la Dreta de l'Eixample,2,Eixample,8008,BARCELONA,True,,423832.0,100058.0,Variables,merce-eq-principal,No,False,,430044.5347789803,4582833.594463012,41.39399544115184,2.16320320889263,4.0
723,﻿1338142144,Jardins del Mirador de l'Alcalde,,,2001-12-04T00:00:00+01:00,2023-02-16T10:24:52.520981+01:00,,,218504,Carretera de Montjuïc,41.0,51.0,11,el Poble-sec,3,Sants-Montjuïc,8038,Barcelona,True,,65659.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cJdMdl,True,,430516.2526095569,4579824.525955966,41.36693458020852,2.169190267865246,1.0
724,﻿1138134103,Biblioteca Barceloneta -  La Fraternitat,,,2001-05-18T00:00:00+02:00,2023-06-09T08:35:48.190788+02:00,,,87406,Carrer de Felícia Fuster i Viladecans,8.0,,3,la Barceloneta,1,Ciutat Vella,8003,Barcelona,True,,33749.0,100002.0,Informació d'interès,E-mail,b.barcelona.b@diba.cat,True,,432175.0704083544,4581174.244089535,41.37923262887593,2.188871640262453,2.0
725,﻿92168166196,Centre Educatiu Santa Teresa - Ganduxer,,,1985-05-31T00:00:00+02:00,2022-09-17T04:55:54.648704+02:00,,,139805,C Ganduxer,85.0,,24,les Tres Torres,5,Sarrià-Sant Gervasi,8022,BARCELONA,True,,43999.0,100002.0,Informació d'interès,E-mail,infosecretaria@ganduxer.escolateresiana.com,True,,427574.4976352441,4583521.20323559,41.39996979813191,2.1335779353787503,1.0
726,﻿99026095631,Centre Cívic Tomasa Cuevas - Les Corts,,,1999-01-26T00:00:00+01:00,2023-06-12T10:05:48.696501+02:00,,,202708,Carrer de Dolors Masferrer i Bosch,33.0,,19,les Corts,4,Les Corts,8028,Barcelona,True,,47132.0,100002.0,Informació d'interès,E-mail,cclescorts@bcn.cat,True,,427119.8654158413,4581843.53650543,41.38481868130681,2.128341678987052,1.0
727,﻿99400070632,Ca n'Andalet,92086026108.0,Barcelona Activa,2004-01-07T13:18:00+01:00,2023-05-25T13:43:22.069056+02:00,,,14901,Passatge d'Andalet,11.0,,37,el Carmel,7,Horta-Guinardó,8032,Barcelona,True,,48865.0,100002.0,Informació d'interès,E-mail,barcelonactiva@barcelonactiva.es,True,,429284.32439052255,4586528.984274052,41.427211891525296,2.153678760813793,1.0
728,﻿92086033339,Escultura Pi i Margall-La República,,,1990-07-13T00:00:00+02:00,2023-01-20T14:10:21.820711+01:00,,,186601,Pl de la República,1.0,,48,la Guineueta,8,Nou Barris,8042,BARCELONA,True,,,,,,,,,430998.5425030324,4587735.106876807,41.43822406099561,2.1740546617840075,1.0
729,﻿92086008654,Edifici de La Model,,,1988-09-26T00:00:00+01:00,2023-05-04T12:50:52.804595+02:00,,,110803,Carrer d'Entença,155.0,,9,la Nova Esquerra de l'Eixample,2,Eixample,8029,Barcelona,True,,73754.0,100003.0,Informació d'interès,Web,http://lamodel.barcelona,True,,428543.3726127199,4581679.230412753,41.383466537215966,2.145384599812989,1.0
730,﻿92086005508,Parròquia de la Mare de Déu del Coll,,,1984-05-30T00:00:00+02:00,2022-09-17T03:59:51.031344+02:00,,,320307,C Santuari,30.0,,29,el Coll,6,Gràcia,8032,BARCELONA,True,,40535.0,100002.0,Informació d'interès,E-mail,mdcoll21@arqbcn.cat,True,,429079.4805441422,4585744.91687258,41.420132063616215,2.151319417179658,1.0
731,﻿98181142011,Parc Científic de Barcelona,,,1998-06-30T00:00:00+02:00,2022-07-04T14:05:33.598430+02:00,,,32051,Carrer de Baldiri Reixac,4.0,12.0,20,la Maternitat i Sant Ramon,4,Les Corts,8028,Barcelona,True,,46747.0,100002.0,Informació d'interès,E-mail,info@pcb.ub.cat,True,,426121.629,4581523.559,41.38184573119936,2.116442974830661,1.0
732,﻿92086008813,Torre Bellesguard  Gaudí - Casa Figueres,,,1984-12-07T00:00:00+01:00,2023-01-18T14:24:59.860011+01:00,,,38105,C Bellesguard,16.0,,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,BARCELONA,True,,40508.0,100002.0,Informació d'interès,E-mail,reserva@bellesguardgaudi.com,True,,427020.935791098,4584547.749105636,41.40916538840938,2.126832670465789,1.0
733,﻿92086009154,Funicular Vallvidrera - FGC,,,1988-02-26T00:00:00+01:00,2022-09-05T14:31:57.517163+02:00,,,90400,Carrer de les Alberes,16.0,,22,"Vallvidrera, el Tibidabo i les Planes",5,Sarrià-Sant Gervasi,8017,Barcelona,True,,73758.0,100003.0,Informació d'interès,Web,http://www.fgc.cat/xarxa-fgc/autobusos-funiculars-teleferic,True,,425281.0395619205,4585127.656071869,41.41422846437414,2.1059462512020857,1.0
734,﻿92086009156,Funicular Tibidabo - Cuca de Llum,,,1988-02-26T00:00:00+01:00,2021-07-15T12:48:03.090346+02:00,,,137402,Plaça del Doctor Andreu,1.0,2.0,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8035,Barcelona,True,,73755.0,100003.0,Informació d'interès,Web,http://www.tibidabo.cat,True,,427411.60727105,4585337.14516173,41.41631050210694,2.131411684356236,1.0
735,﻿92086009157,Tramvia Blau Tibidabo-TMB,,,1988-02-26T00:00:00+01:00,2023-06-09T14:33:33.747606+02:00,,,101008,Avinguda del Tibidabo,2.0,,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,Barcelona,True,,73477.0,100003.0,Informació d'interès,Web,http://www.tmb.cat/ca/tramvia-blau,True,,427874.0784737611,4584691.231889636,41.410534683169146,2.1370219849769443,1.0
736,﻿95125123610,Parc del Mirador del Poble-sec,,,1995-05-05T00:00:00+02:00,2023-06-12T09:51:33.239443+02:00,,,218606,Passeig de Montjuïc,59.0,,11,el Poble-sec,3,Sants-Montjuïc,8038,Barcelona,True,,78510.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cPdMdP,True,,430604.54984327627,4580377.27955072,41.37192068979768,2.1701826605872294,2.0
737,﻿92086003435,Hospital de la Santa Creu i Sant Pau,,,1988-03-18T00:00:00+01:00,2023-02-22T15:32:10.074858+01:00,,,310008,C Sant Quintí,89.0,,35,el Guinardó,7,Horta-Guinardó,8041,BARCELONA,True,,39580.0,100002.0,Informació d'interès,E-mail,atenciousuari@santpau.cat,True,,430966.4933325924,4585205.834517813,41.41544108395991,2.1739598683555683,1.0
738,﻿95125123707,Jardins de les Tres Xemeneies,,,1995-05-05T00:00:00+02:00,2023-02-16T10:24:06.001470+01:00,,,198804,Av Paral.lel,49.0,,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,True,,78512.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cEjdlTX,True,,430795.2089308493,4580659.975829925,41.374483270295705,2.172430025242432,2.0
739,﻿95125123838,Parc de la Font Florida,,,1995-05-05T00:00:00+02:00,2023-06-12T09:52:39.913559+02:00,,,169409,G.V. Corts Catalanes,196.0,,14,la Font de la Guatlla,3,Sants-Montjuïc,8004,BARCELONA,True,,78471.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cPdlFF,True,,428164.66164525656,4580036.186371264,41.368634514222805,2.14105045396157,1.0
740,﻿94024143432,Associació Cultural El Raval El Lokal,,,1994-01-24T00:00:00+01:00,2022-09-17T05:07:30.996913+02:00,,,76501,C Cera,1.0,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,True,,44457.0,100002.0,Informació d'interès,E-mail,ellokal@ellokal.org,True,,430354.3341031626,4581215.765314061,41.3794510629626,2.167094592540177,2.0
